PC1,PC2,Cluster
-5.252413747781072,-3.457513228042678,0
-9.77840002665308,-6.6264839835570255,0
11.687762455738708,-2.9047955760474133,0
-9.619107132170008,-4.755077067767973,1
0.7322011032929625,-1.0906126515705667,0
-0.8073965338052759,-2.5543559139580614,0
12.865825863101547,-1.94073229553575,1
-4.623633411252715,0.8552743306020761,1
8.33603397971692,4.32376039825725,0
7.1472391093750645,4.600570978139196,1
-6.562665778522851,-3.5905683169595193,0
14.536109964270844,-2.139233048585738,1
14.587166815356627,-4.719579249499854,0
-8.710150609718236,-1.532104307725257,1
8.722733523834911,3.1483114277635718,1
-6.084989468385891,-0.060718095767525015,0
13.105611153084444,-0.9887277760421467,1
3.246978104238985,-4.293265564367677,1
-10.882098528679458,-7.111897743201912,1
5.6601319343686285,5.1375676707608955,1
-4.101381874380142,1.7357994207777077,1
-3.2772322800842955,-2.237209360926627,0
-9.417062538107912,-5.00488490331569,1
11.678971021222004,-3.8578447159214604,0
-9.133083447887296,-7.9921259448023765,1
-9.113750292234073,-2.5828157349995635,1
13.254516500798523,-2.2474109692744046,0
6.319520440726238,-0.20988836506006184,1
-9.05795344737197,-5.917199974988439,0
8.487081287801846,0.7674548221364059,1
-10.82655614433919,-5.1908975471458145,1
-9.718678222343495,-4.87850323107249,1
-8.396391118041809,-4.2691926915269445,0
-10.248342466532046,-5.110650183995659,1
-9.281737316122415,-4.976545048977917,0
1.0115456281045592,0.38083896517367793,1
-8.472390162243789,-1.7778127875676482,1
4.609790371338719,-0.003879497511004032,0
-8.110186180628956,-0.09821831532179508,1
-10.921291557004187,-5.710280118984469,1
-0.229132744535816,-0.18540785698569195,1
-2.9044454637353425,5.982767404019584,1
-11.612394581386036,-6.768936902359901,1
-4.142525517853908,0.0009716107436424392,1
-5.931923343441555,-1.022811057709473,1
-9.274212674234864,-5.610858137882992,1
13.295475884923317,-2.8264522248320576,1
-8.824955438360732,-3.188931315786222,1
-8.907166114488902,-5.067260340067474,0
-7.398010753160529,-5.5909194577126495,1
5.412054817581244,1.9506000732755029,0
-9.243671466016638,-2.128024641464818,1
-11.006454145187014,-5.724374558664467,1
-8.096589991635247,-5.198324572724429,1
6.730017588565086,0.13208620424068693,1
-5.280091459594019,-0.0677867879367522,1
-8.3333024963744,-6.673536646543694,0
-1.7468746736664347,8.094334495876772,1
2.870210922365141,2.137641339406825,1
-10.947081699927088,-5.947190828737772,1
-8.976426667703922,-2.059364965357812,1
1.479329002123369,7.051458556666856,1
-8.64650346273986,-1.7214322529152926,1
-11.27243566712706,-6.215479784661577,1
-1.8340765562972443,-1.6392972564301478,1
-10.48801857638852,-5.37219142015757,1
-6.153832882064337,-7.053930718816095,0
-5.358525795892541,-2.976438371955915,0
-11.391599873059631,-5.645240000691088,1
-8.25176703860436,-5.227843611594849,1
10.828057205221793,-2.971324225249994,1
-0.549268367624033,-3.163074216099831,0
-11.223804661953105,-5.933039840653028,1
-10.633217246760323,-5.079988574340575,1
-8.094315236145473,-2.95332444859114,1
8.342575566820594,-2.639083618474632,1
-2.3512034694374706,-2.0988440005833238,1
-10.754257560521646,-5.701155357803508,1
-10.33054025226675,-4.266903695946917,1
-5.769442885195252,-2.04458834125275,1
-11.886588920851636,-6.132053037011278,1
-2.791362617357192,-1.2757612554317828,1
-2.1590049558760565,1.2382397983357598,1
-8.461400287031447,-1.5667998770098408,1
-8.586280370852435,-2.3925498258232256,1
-9.489476534408816,-6.262941468938399,0
8.052550402046755,2.6024852731427575,1
-8.166992729006967,-2.531220914371818,1
-6.693105164843889,-1.2683558128458623,0
-9.770022592896439,-2.7697765213756416,1
-9.732124997378776,-4.440498442049878,1
-9.581555998945703,-4.9502953614023575,1
-1.2214472073534097,10.659112112194594,1
3.743645256323509,1.7529686153181623,0
-3.0645771130358086,-0.673304628372372,1
-7.737887531293541,-8.418271769195231,0
-10.459419995937527,-5.152036554642757,1
-0.753919846301346,2.284877287923095,1
-9.630741703873728,-4.076081387599181,1
-10.631375168944754,-5.116798212299178,1
-7.853909560801033,-2.8481076142576582,1
-8.523418907003306,-2.0051197091311352,1
10.471664384059798,-2.170963493570962,1
-8.883102156375868,-1.3056001522695388,1
-4.187220880675681,4.5265906839507535,1
3.0136289791928355,-0.4335921952018711,1
-10.152159623756207,-4.799344430070356,1
-9.580466654300738,-4.700861905071114,1
-8.741831158994954,-1.719669351207875,1
9.18363895956778,3.473178149735685,1
-9.380691021579931,-6.328439317482898,1
0.9757554524548285,8.21831834075259,1
-8.15862755455665,-5.124916676744753,1
2.868356174899403,4.174210491128121,1
-9.279271876814569,-5.20166082746824,0
-8.190714688998291,-0.5635233391192647,1
-10.825923568854112,-6.2106405129736375,1
-6.111713576978692,1.7761414965595819,1
-10.903090453474373,-5.590174283073324,1
-10.110813549155642,-6.090313430802871,0
-11.00659986736946,-4.696677324785433,1
-8.895593164840546,-5.547187073069596,1
-8.137302656628082,-1.9149828482085756,1
-10.532171219428486,-5.862644368838796,1
3.232509027960532,-3.768275758815549,1
-8.908802021155807,-3.406581905760637,1
-8.548830551514657,-0.8441833676104243,1
-1.244018573724843,4.845435526034308,1
-7.372487548789479,-0.5203263758753094,1
